id	Nucleotide_id	Accession	AccessionVersion	BioSample	BioProject	FirstAccession	LastAccession	Organism	Taxonomy	Definition	Division	Journal	Length	MoleculeType	ReferenceTitle	SeqDataName	Source	Strandedness	Topology	CreateDate	UpdateDate	Comment	AnnotationDate	AnnotationMethod	AnnotationPipeline	AnnotationProvider	AnnotationSoftwarerevision	AssemblyDate	AssemblyMethod	AssemblyName	CDS	CDSCoding	CRISPRArrays	ExpectedFinalVersion	FeaturesAnnotated	Genes	GenesCoding	GenesRNA	GenomeCoverage	GenomeRepresentation	ncRNAs	PseudoGenes	PseudoGenesAmbResidues	PseudoGenesFrameshifted	PseudoGenesIncomplete	PseudoGenesInternalStop	PseudoGenesMultipleProblems	rRNAs	rRNAsComplete	rRNAsPartial	SequencingTechnology	tRNAs
260	428790904	ADOV00000000	ADOV00000000.1	None	PRJNA47685	ADOV01000001	ADOV01001092	Yersinia pestis 12	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Yersiniaceae; Yersinia	Yersinia pestis 12, whole genome shotgun sequencing project	BCT	Submitted (21-APR-2010) BGI, Beishan Industrial Zone, Yantian District, 518083, Shenzhen, China	1092	DNA	Direct Submission	WGS	Yersinia pestis 12	double	linear	07-DEC-2012	15-NOV-2013	The Yersinia pestis 12 whole genome shotgun (WGS) project has the project accession ADOV00000000. This version of the project (01) has the accession number ADOV01000000, and consists of sequences ADOV01000001-ADOV01001092.; ; ##Genome-Assembly-Data-START## ; Assembly Method :: Soapdenovo v. 2009.07.14 ; Genome Coverage :: 55X ; Sequencing Technology :: Illumina GA II ; ##Genome-Assembly-Data-END##	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
261	393396366	AKVQ00000000	AKVQ00000000.1	None	PRJNA167473	JH720456	JH720470	Yersinia pestis 2501	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Yersiniaceae; Yersinia	Yersinia pestis 2501, whole genome shotgun sequencing project	BCT	Submitted (31-MAY-2012) BGI, Beishan Industrial Zone, Yantian District, Shenzhen, China	201	DNA	Direct Submission	WGS_SCAFLD	Yersinia pestis 2501	double	linear	02-JUL-2012	15-NOV-2013	The Yersinia pestis 2501 whole genome shotgun (WGS) project has the project accession AKVQ00000000. This version of the project (01) has the accession number AKVQ01000000, and consists of sequences AKVQ01000001-AKVQ01000201.; Source DNA available from: State Key Laboratory of Pathogen and Biosecurity, Beijing Institute of Microbiology and Epidemiology, Beijing 100071, China.; ; ##Genome-Assembly-Data-START## ; Assembly Method :: SOAPdenovo v. 1.06 ; Genome Coverage :: 120.0x ; Sequencing Technology :: Illumina HiSeq ; ##Genome-Assembly-Data-END##	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
262	391737954	AKTS00000000	AKTS00000000.1	None	PRJNA64397	AKTS01000001	AKTS01000600	Yersinia pestis PY-113	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Yersiniaceae; Yersinia	Yersinia pestis PY-113, whole genome shotgun sequencing project	BCT	Submitted (01-JUN-2012) Institute for Genome Sciences, University of Maryland School of Medicine, 801 W. Baltimore St, Baltimore, MD 21201, USA	600	DNA	Direct Submission	WGS	Yersinia pestis PY-113	double	linear	15-JUN-2012	15-NOV-2013	The Yersinia pestis PY-113 whole genome shotgun (WGS) project has the project accession AKTS00000000. This version of the project (01) has the accession number AKTS01000000, and consists of sequences AKTS01000001-AKTS01000600.; Bacteria available from BEI Resources.; ; ##Genome-Assembly-Data-START## ; Assembly Method :: Velvet v. 1.1.04 ; Genome Coverage :: 170x ; Sequencing Technology :: Illumina ; ##Genome-Assembly-Data-END##	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
263	391736411	AKTR00000000	AKTR00000000.1	None	PRJNA64395	AKTR01000001	AKTR01000933	Yersinia pestis PY-103	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Yersiniaceae; Yersinia	Yersinia pestis PY-103, whole genome shotgun sequencing project	BCT	Submitted (01-JUN-2012) Institute for Genome Sciences, University of Maryland School of Medicine, 801 W. Baltimore St, Baltimore, MD 21201, USA	933	DNA	Direct Submission	WGS	Yersinia pestis PY-103	double	linear	15-JUN-2012	15-NOV-2013	The Yersinia pestis PY-103 whole genome shotgun (WGS) project has the project accession AKTR00000000. This version of the project (01) has the accession number AKTR01000000, and consists of sequences AKTR01000001-AKTR01000933.; Bacteria available from BEI Resources.; ; ##Genome-Assembly-Data-START## ; Assembly Method :: Velvet v. 1.1.04 ; Genome Coverage :: 150x ; Sequencing Technology :: Illumina ; ##Genome-Assembly-Data-END##	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
264	391735386	AKTQ00000000	AKTQ00000000.1	None	PRJNA64393	AKTQ01000001	AKTQ01000537	Yersinia pestis PY-102	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Yersiniaceae; Yersinia	Yersinia pestis PY-102, whole genome shotgun sequencing project	BCT	Submitted (29-FEB-2012) Institute for Genome Sciences, University of Maryland School of Medicine, 801 W. Baltimore St, Baltimore, MD 21201, USA	537	DNA	Direct Submission	WGS	Yersinia pestis PY-102	double	linear	15-JUN-2012	15-NOV-2013	The Yersinia pestis PY-102 whole genome shotgun (WGS) project has the project accession AKTQ00000000. This version of the project (01) has the accession number AKTQ01000000, and consists of sequences AKTQ01000001-AKTQ01000537.; Bacteria available from BEI Resources.; ; ##Genome-Assembly-Data-START## ; Assembly Method :: Velvet v. 1.1.04 ; Genome Coverage :: 120x ; Sequencing Technology :: Illumina ; ##Genome-Assembly-Data-END##	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
265	391721570	AKTP00000000	AKTP00000000.1	None	PRJNA64391	AKTP01000001	AKTP01000500	Yersinia pestis PY-101	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Yersiniaceae; Yersinia	Yersinia pestis PY-101, whole genome shotgun sequencing project	BCT	Submitted (01-JUN-2012) Institute for Genome Sciences, University of Maryland School of Medicine, 801 W. Baltimore St, Baltimore, MD 21201, USA	500	DNA	Direct Submission	WGS	Yersinia pestis PY-101	double	linear	15-JUN-2012	15-NOV-2013	The Yersinia pestis PY-101 whole genome shotgun (WGS) project has the project accession AKTP00000000. This version of the project (01) has the accession number AKTP01000000, and consists of sequences AKTP01000001-AKTP01000500.; Bacteria available from BEI Resources.; ; ##Genome-Assembly-Data-START## ; Assembly Method :: Velvet v. 1.1.04 ; Genome Coverage :: 180x ; Sequencing Technology :: Illumina ; ##Genome-Assembly-Data-END##	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
266	391721569	AKTO00000000	AKTO00000000.1	None	PRJNA64389	AKTO01000001	AKTO01000491	Yersinia pestis PY-100	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Yersiniaceae; Yersinia	Yersinia pestis PY-100, whole genome shotgun sequencing project	BCT	Submitted (01-JUN-2012) Institute for Genome Sciences, University of Maryland School of Medicine, 801 W. Baltimore St, Baltimore, MD 21201, USA	491	DNA	Direct Submission	WGS	Yersinia pestis PY-100	double	linear	15-JUN-2012	15-NOV-2013	The Yersinia pestis PY-100 whole genome shotgun (WGS) project has the project accession AKTO00000000. This version of the project (01) has the accession number AKTO01000000, and consists of sequences AKTO01000001-AKTO01000491.; Bacteria available from BEI Resources.; ; ##Genome-Assembly-Data-START## ; Assembly Method :: Velvet v. 1.1.04 ; Genome Coverage :: 200x ; Sequencing Technology :: Illumina ; ##Genome-Assembly-Data-END##	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
267	391721568	AKTN00000000	AKTN00000000.1	None	PRJNA64387	AKTN01000001	AKTN01000519	Yersinia pestis PY-99	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Yersiniaceae; Yersinia	Yersinia pestis PY-99, whole genome shotgun sequencing project	BCT	Submitted (13-JUN-2012) Institute for Genome Sciences, University of Maryland School of Medicine, 801 W. Baltimore St, Baltimore, MD 21201, USA	519	DNA	Direct Submission	WGS	Yersinia pestis PY-99	double	linear	15-JUN-2012	15-NOV-2013	The Yersinia pestis PY-99 whole genome shotgun (WGS) project has the project accession AKTN00000000. This version of the project (01) has the accession number AKTN01000000, and consists of sequences AKTN01000001-AKTN01000519.; Bacteria available from BEI Resources.; ; ##Genome-Assembly-Data-START## ; Assembly Method :: Velvet v. 1.1.04 ; Genome Coverage :: 160x ; Sequencing Technology :: Illumina ; ##Genome-Assembly-Data-END##	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
268	391705749	AKTL00000000	AKTL00000000.1	None	PRJNA64383	AKTL01000001	AKTL01000580	Yersinia pestis PY-96	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Yersiniaceae; Yersinia	Yersinia pestis PY-96, whole genome shotgun sequencing project	BCT	Submitted (28-FEB-2012) Institute for Genome Sciences, University of Maryland School of Medicine, 801 W. Baltimore St, Baltimore, MD 21201, USA	580	DNA	Direct Submission	WGS	Yersinia pestis PY-96	double	linear	15-JUN-2012	15-NOV-2013	The Yersinia pestis PY-96 whole genome shotgun (WGS) project has the project accession AKTL00000000. This version of the project (01) has the accession number AKTL01000000, and consists of sequences AKTL01000001-AKTL01000580.; Bacteria available from BEI Resources.; ; ##Genome-Assembly-Data-START## ; Assembly Method :: Velvet v. 1.1.04 ; Genome Coverage :: 150x ; Sequencing Technology :: Illumina ; ##Genome-Assembly-Data-END##	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
269	391705748	AKTM00000000	AKTM00000000.1	None	PRJNA64385	AKTM01000001	AKTM01000520	Yersinia pestis PY-98	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Yersiniaceae; Yersinia	Yersinia pestis PY-98, whole genome shotgun sequencing project	BCT	Submitted (28-FEB-2012) Institute for Genome Sciences, University of Maryland School of Medicine, 801 W. Baltimore St, Baltimore, MD 21201, USA	520	DNA	Direct Submission	WGS	Yersinia pestis PY-98	double	linear	15-JUN-2012	15-NOV-2013	The Yersinia pestis PY-98 whole genome shotgun (WGS) project has the project accession AKTM00000000. This version of the project (01) has the accession number AKTM01000000, and consists of sequences AKTM01000001-AKTM01000520.; Bacteria available from BEI Resources.; ; ##Genome-Assembly-Data-START## ; Assembly Method :: Velvet v. 1.1.04 ; Genome Coverage :: 130x ; Sequencing Technology :: Illumina ; ##Genome-Assembly-Data-END##	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
270	391705262	AKTK00000000	AKTK00000000.1	None	PRJNA64381	AKTK01000001	AKTK01000456	Yersinia pestis PY-95	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Yersiniaceae; Yersinia	Yersinia pestis PY-95, whole genome shotgun sequencing project	BCT	Submitted (01-JUN-2012) Institute for Genome Sciences, University of Maryland School of Medicine, 801 W. Baltimore St, Baltimore, MD 21201, USA	456	DNA	Direct Submission	WGS	Yersinia pestis PY-95	double	linear	15-JUN-2012	15-NOV-2013	The Yersinia pestis PY-95 whole genome shotgun (WGS) project has the project accession AKTK00000000. This version of the project (01) has the accession number AKTK01000000, and consists of sequences AKTK01000001-AKTK01000456.; Bacteria available from BEI Resources.; ; ##Genome-Assembly-Data-START## ; Assembly Method :: Velvet v. 1.1.04 ; Genome Coverage :: 170x ; Sequencing Technology :: Illumina ; ##Genome-Assembly-Data-END##	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
271	391691015	AKTJ00000000	AKTJ00000000.1	None	PRJNA64379	AKTJ01000001	AKTJ01000585	Yersinia pestis PY-94	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Yersiniaceae; Yersinia	Yersinia pestis PY-94, whole genome shotgun sequencing project	BCT	Submitted (28-FEB-2012) Institute for Genome Sciences, University of Maryland School of Medicine, 801 W. Baltimore St, Baltimore, MD 21201, USA	585	DNA	Direct Submission	WGS	Yersinia pestis PY-94	double	linear	15-JUN-2012	15-NOV-2013	The Yersinia pestis PY-94 whole genome shotgun (WGS) project has the project accession AKTJ00000000. This version of the project (01) has the accession number AKTJ01000000, and consists of sequences AKTJ01000001-AKTJ01000585.; Bacteria available from BEI Resources.; ; ##Genome-Assembly-Data-START## ; Assembly Method :: Velvet v. 1.1.04 ; Genome Coverage :: 150x ; Sequencing Technology :: Illumina ; ##Genome-Assembly-Data-END##	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
272	391690248	AKTH00000000	AKTH00000000.1	None	PRJNA64375	AKTH01000001	AKTH01000545	Yersinia pestis PY-92	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Yersiniaceae; Yersinia	Yersinia pestis PY-92, whole genome shotgun sequencing project	BCT	Submitted (01-JUN-2012) Institute for Genome Sciences, University of Maryland School of Medicine, 801 W. Baltimore St, Baltimore, MD 21201, USA	545	DNA	Direct Submission	WGS	Yersinia pestis PY-92	double	linear	15-JUN-2012	15-NOV-2013	The Yersinia pestis PY-92 whole genome shotgun (WGS) project has the project accession AKTH00000000. This version of the project (01) has the accession number AKTH01000000, and consists of sequences AKTH01000001-AKTH01000545.; Bacteria available from BEI Resources.; ; ##Genome-Assembly-Data-START## ; Assembly Method :: Velvet v. 1.1.04 ; Genome Coverage :: 120x ; Sequencing Technology :: Illumina ; ##Genome-Assembly-Data-END##	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
273	391688353	AKTI00000000	AKTI00000000.1	None	PRJNA64377	AKTI01000001	AKTI01000487	Yersinia pestis PY-93	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Yersiniaceae; Yersinia	Yersinia pestis PY-93, whole genome shotgun sequencing project	BCT	Submitted (28-FEB-2012) Institute for Genome Sciences, University of Maryland School of Medicine, 801 W. Baltimore St, Baltimore, MD 21201, USA	487	DNA	Direct Submission	WGS	Yersinia pestis PY-93	double	linear	15-JUN-2012	15-NOV-2013	The Yersinia pestis PY-93 whole genome shotgun (WGS) project has the project accession AKTI00000000. This version of the project (01) has the accession number AKTI01000000, and consists of sequences AKTI01000001-AKTI01000487.; Bacteria available from BEI Resources.; ; ##Genome-Assembly-Data-START## ; Assembly Method :: Velvet v. 1.1.04 ; Genome Coverage :: 180x ; Sequencing Technology :: Illumina ; ##Genome-Assembly-Data-END##	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
274	391673687	AKTG00000000	AKTG00000000.1	None	PRJNA64373	AKTG01000001	AKTG01000543	Yersinia pestis PY-91	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Yersiniaceae; Yersinia	Yersinia pestis PY-91, whole genome shotgun sequencing project	BCT	Submitted (01-JUN-2012) Institute for Genome Sciences, University of Maryland School of Medicine, 801 W. Baltimore St, Baltimore, MD 21201, USA	543	DNA	Direct Submission	WGS	Yersinia pestis PY-91	double	linear	15-JUN-2012	15-NOV-2013	The Yersinia pestis PY-91 whole genome shotgun (WGS) project has the project accession AKTG00000000. This version of the project (01) has the accession number AKTG01000000, and consists of sequences AKTG01000001-AKTG01000543.; Bacteria available from BEI Resources.; ; ##Genome-Assembly-Data-START## ; Assembly Method :: Velvet v. 1.1.04 ; Genome Coverage :: 140x ; Sequencing Technology :: Illumina ; ##Genome-Assembly-Data-END##	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
275	391670496	AKTF00000000	AKTF00000000.1	None	PRJNA64371	AKTF01000001	AKTF01000512	Yersinia pestis PY-90	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Yersiniaceae; Yersinia	Yersinia pestis PY-90, whole genome shotgun sequencing project	BCT	Submitted (01-JUN-2012) Institute for Genome Sciences, University of Maryland School of Medicine, 801 W. Baltimore St, Baltimore, MD 21201, USA	512	DNA	Direct Submission	WGS	Yersinia pestis PY-90	double	linear	15-JUN-2012	15-NOV-2013	The Yersinia pestis PY-90 whole genome shotgun (WGS) project has the project accession AKTF00000000. This version of the project (01) has the accession number AKTF01000000, and consists of sequences AKTF01000001-AKTF01000512.; Bacteria available from BEI Resources.; ; ##Genome-Assembly-Data-START## ; Assembly Method :: Velvet v. 1.1.04 ; Genome Coverage :: 120x ; Sequencing Technology :: Illumina ; ##Genome-Assembly-Data-END##	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
276	391670027	AKTE00000000	AKTE00000000.1	None	PRJNA64369	AKTE01000001	AKTE01000703	Yersinia pestis PY-89	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Yersiniaceae; Yersinia	Yersinia pestis PY-89, whole genome shotgun sequencing project	BCT	Submitted (27-FEB-2012) Institute for Genome Sciences, University of Maryland School of Medicine, 801 W. Baltimore St, Baltimore, MD 21201, USA	703	DNA	Direct Submission	WGS	Yersinia pestis PY-89	double	linear	15-JUN-2012	15-NOV-2013	The Yersinia pestis PY-89 whole genome shotgun (WGS) project has the project accession AKTE00000000. This version of the project (01) has the accession number AKTE01000000, and consists of sequences AKTE01000001-AKTE01000703.; Bacteria available from BEI Resources.; ; ##Genome-Assembly-Data-START## ; Assembly Method :: Velvet v. 1.1.04 ; Genome Coverage :: 170x ; Sequencing Technology :: Illumina ; ##Genome-Assembly-Data-END##	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
277	391664907	AKTD00000000	AKTD00000000.1	None	PRJNA64367	AKTD01000001	AKTD01000682	Yersinia pestis PY-88	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Yersiniaceae; Yersinia	Yersinia pestis PY-88, whole genome shotgun sequencing project	BCT	Submitted (01-JUN-2012) Institute for Genome Sciences, University of Maryland School of Medicine, 801 W. Baltimore St, Baltimore, MD 21201, USA	682	DNA	Direct Submission	WGS	Yersinia pestis PY-88	double	linear	15-JUN-2012	15-NOV-2013	The Yersinia pestis PY-88 whole genome shotgun (WGS) project has the project accession AKTD00000000. This version of the project (01) has the accession number AKTD01000000, and consists of sequences AKTD01000001-AKTD01000682.; Bacteria available from BEI Resources.; ; ##Genome-Assembly-Data-START## ; Assembly Method :: Velvet v. 1.1.04 ; Genome Coverage :: 150x ; Sequencing Technology :: Illumina ; ##Genome-Assembly-Data-END##	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
278	391656750	AKTC00000000	AKTC00000000.1	None	PRJNA64365	AKTC01000001	AKTC01000462	Yersinia pestis PY-76	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Yersiniaceae; Yersinia	Yersinia pestis PY-76, whole genome shotgun sequencing project	BCT	Submitted (01-JUN-2012) Institute for Genome Sciences, University of Maryland School of Medicine, 801 W. Baltimore St, Baltimore, MD 21201, USA	462	DNA	Direct Submission	WGS	Yersinia pestis PY-76	double	linear	15-JUN-2012	15-NOV-2013	The Yersinia pestis PY-76 whole genome shotgun (WGS) project has the project accession AKTC00000000. This version of the project (01) has the accession number AKTC01000000, and consists of sequences AKTC01000001-AKTC01000462.; Bacteria available from BEI Resources.; ; ##Genome-Assembly-Data-START## ; Assembly Method :: Velvet v. 1.1.04 ; Genome Coverage :: 150x ; Sequencing Technology :: Illumina ; ##Genome-Assembly-Data-END##	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
279	391651500	AKSZ00000000	AKSZ00000000.1	None	PRJNA64359	AKSZ01000001	AKSZ01001315	Yersinia pestis PY-66	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Yersiniaceae; Yersinia	Yersinia pestis PY-66, whole genome shotgun sequencing project	BCT	Submitted (01-JUN-2012) Institute for Genome Sciences, University of Maryland School of Medicine, 801 W. Baltimore St, Baltimore, MD 21201, USA	1315	DNA	Direct Submission	WGS	Yersinia pestis PY-66	double	linear	15-JUN-2012	15-NOV-2013	The Yersinia pestis PY-66 whole genome shotgun (WGS) project has the project accession AKSZ00000000. This version of the project (01) has the accession number AKSZ01000000, and consists of sequences AKSZ01000001-AKSZ01001315.; Bacteria available from BEI Resources.; ; ##Genome-Assembly-Data-START## ; Assembly Method :: Velvet v. 1.1.04 ; Genome Coverage :: 190x ; Sequencing Technology :: Illumina ; ##Genome-Assembly-Data-END##	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
280	391647286	AKTB00000000	AKTB00000000.1	None	PRJNA64363	AKTB01000001	AKTB01000544	Yersinia pestis PY-72	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Yersiniaceae; Yersinia	Yersinia pestis PY-72, whole genome shotgun sequencing project	BCT	Submitted (01-JUN-2012) Institute for Genome Sciences, University of Maryland School of Medicine, 801 W. Baltimore St, Baltimore, MD 21201, USA	544	DNA	Direct Submission	WGS	Yersinia pestis PY-72	double	linear	15-JUN-2012	15-NOV-2013	The Yersinia pestis PY-72 whole genome shotgun (WGS) project has the project accession AKTB00000000. This version of the project (01) has the accession number AKTB01000000, and consists of sequences AKTB01000001-AKTB01000544.; Bacteria available from BEI Resources.; ; ##Genome-Assembly-Data-START## ; Assembly Method :: Velvet v. 1.1.04 ; Genome Coverage :: 200x ; Sequencing Technology :: Illumina ; ##Genome-Assembly-Data-END##	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
281	391644092	AKTA00000000	AKTA00000000.1	None	PRJNA64361	AKTA01000001	AKTA01000477	Yersinia pestis PY-71	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Yersiniaceae; Yersinia	Yersinia pestis PY-71, whole genome shotgun sequencing project	BCT	Submitted (01-JUN-2012) Institute for Genome Sciences, University of Maryland School of Medicine, 801 W. Baltimore St, Baltimore, MD 21201, USA	477	DNA	Direct Submission	WGS	Yersinia pestis PY-71	double	linear	15-JUN-2012	15-NOV-2013	The Yersinia pestis PY-71 whole genome shotgun (WGS) project has the project accession AKTA00000000. This version of the project (01) has the accession number AKTA01000000, and consists of sequences AKTA01000001-AKTA01000477.; Bacteria available from BEI Resources.; ; ##Genome-Assembly-Data-START## ; Assembly Method :: Velvet v. 1.1.04 ; Genome Coverage :: 160x ; Sequencing Technology :: Illumina ; ##Genome-Assembly-Data-END##	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
282	391633746	AKSY00000000	AKSY00000000.1	None	PRJNA64357	AKSY01000001	AKSY01000498	Yersinia pestis PY-65	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Yersiniaceae; Yersinia	Yersinia pestis PY-65, whole genome shotgun sequencing project	BCT	Submitted (01-JUN-2012) Institute for Genome Sciences, University of Maryland School of Medicine, 801 W. Baltimore St, Baltimore, MD 21201, USA	498	DNA	Direct Submission	WGS	Yersinia pestis PY-65	double	linear	15-JUN-2012	15-NOV-2013	The Yersinia pestis PY-65 whole genome shotgun (WGS) project has the project accession AKSY00000000. This version of the project (01) has the accession number AKSY01000000, and consists of sequences AKSY01000001-AKSY01000498.; Bacteria available from BEI Resources.; ; ##Genome-Assembly-Data-START## ; Assembly Method :: Velvet v. 1.1.04 ; Genome Coverage :: 190x ; Sequencing Technology :: Illumina ; ##Genome-Assembly-Data-END##	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
283	391632002	AKSX00000000	AKSX00000000.1	None	PRJNA64355	AKSX01000001	AKSX01000974	Yersinia pestis PY-64	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Yersiniaceae; Yersinia	Yersinia pestis PY-64, whole genome shotgun sequencing project	BCT	Submitted (01-JUN-2012) Institute for Genome Sciences, University of Maryland School of Medicine, 801 W. Baltimore St, Baltimore, MD 21201, USA	974	DNA	Direct Submission	WGS	Yersinia pestis PY-64	double	linear	15-JUN-2012	15-NOV-2013	The Yersinia pestis PY-64 whole genome shotgun (WGS) project has the project accession AKSX00000000. This version of the project (01) has the accession number AKSX01000000, and consists of sequences AKSX01000001-AKSX01000974.; Bacteria available from BEI Resources.; ; ##Genome-Assembly-Data-START## ; Assembly Method :: Velvet v. 1.1.04 ; Genome Coverage :: 90x ; Sequencing Technology :: Illumina ; ##Genome-Assembly-Data-END##	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
284	391623284	AKSW00000000	AKSW00000000.1	None	PRJNA64353	AKSW01000001	AKSW01000524	Yersinia pestis PY-63	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Yersiniaceae; Yersinia	Yersinia pestis PY-63, whole genome shotgun sequencing project	BCT	Submitted (01-JUN-2012) Institute for Genome Sciences, University of Maryland School of Medicine, 801 W. Baltimore St, Baltimore, MD 21201, USA	524	DNA	Direct Submission	WGS	Yersinia pestis PY-63	double	linear	15-JUN-2012	15-NOV-2013	The Yersinia pestis PY-63 whole genome shotgun (WGS) project has the project accession AKSW00000000. This version of the project (01) has the accession number AKSW01000000, and consists of sequences AKSW01000001-AKSW01000524.; Bacteria available from BEI Resources.; ; ##Genome-Assembly-Data-START## ; Assembly Method :: Velvet v. 1.1.04 ; Genome Coverage :: 200x ; Sequencing Technology :: Illumina ; ##Genome-Assembly-Data-END##	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
285	391622143	AKSV00000000	AKSV00000000.1	None	PRJNA64351	AKSV01000001	AKSV01000510	Yersinia pestis PY-61	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Yersiniaceae; Yersinia	Yersinia pestis PY-61, whole genome shotgun sequencing project	BCT	Submitted (01-JUN-2012) Institute for Genome Sciences, University of Maryland School of Medicine, 801 W. Baltimore St, Baltimore, MD 21201, USA	510	DNA	Direct Submission	WGS	Yersinia pestis PY-61	double	linear	15-JUN-2012	15-NOV-2013	The Yersinia pestis PY-61 whole genome shotgun (WGS) project has the project accession AKSV00000000. This version of the project (01) has the accession number AKSV01000000, and consists of sequences AKSV01000001-AKSV01000510.; Bacteria available from BEI Resources.; ; ##Genome-Assembly-Data-START## ; Assembly Method :: Velvet v. 1.1.04 ; Genome Coverage :: 150x ; Sequencing Technology :: Illumina ; ##Genome-Assembly-Data-END##	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
